,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
0,뷰티,[와디즈 최초]20대 딸이랑 50대 엄마랑 함께 쓰는 주름개선 만능 크림,주식회사칼라코드,467%,"2,338,880원","500,000원",54,41,"테라젠의 첫 번째 제품, 20대 딸이랑 50대 엄마가 함께 쓰는 주름개선 만능 크림입니다. 
테라젠 뉴트리션 크림으로 더 빛나고 건강한 피부를 만날 수 있게 되기를 바랍니다^^",2020.02.28-2020.03.06,None
1,뷰티,[2.8억 앵콜] 하루만에 수분140%증가! 임상검증 완료! 갈바닉마스크,반디비타 주식회사,1426%,"14,260,000원","1,000,000원",145,79,지금 쓰는 스킨케어 제품의 수분증발을 잡아주고 유효성분은 갈바닉으로 피부 깊숙히 전달시켜줍니다! 피부 수분증가율 140% 임상검증 완료! 뷰티마스크 프리미엄급 업그레이드!,2021.04.26-2021.05.31,None
2,뷰티,1000개 유명 피부과에 공급되는 시크릿 포뮬러를 담은 33패드 프로그램,(주)코떼랑,1003%,"5,017,500원","500,000원",65,65,"위시포뮬러가 피부과 화장품 제조 20년의 기술과 노하우를 단 한 장의  패드에 담았습니다. 하나씩 뜯어쓰는 간편한 화장품, 33패드를 경험하세요.",2019.04.16-2019.05.06,None
3,뷰티,두피 관리의 핵심은 유분량의 균형입니다! 올솔 모닝-나이트 밸런스 샴푸,올솔 (allsol),1471%,"7,358,800원","500,000원",134,130,"매일 변하는 두피 유분량! 
그런데도 매번 같은 타입의 샴푸 쓰세요? 
두피뿐만 아니라 시간과 상황까지 고려한 신개념 모닝-나이트  밸런스샴푸 출시!",2020.03.13-2020.04.06,None
4,뷰티,컨디셔너 필요없이 그린빈샴푸 하나로 두피와 모발의 건강을 책임집니다.,주라이프 네츄럴 코스메틱 주앤솝,138%,"694,800원","500,000원",30,12,"화학 성분 NO! 모발에 윤기와 탄력을 주며, 비듬이나 가려움을 덜어주며, 컨디셔너 필요 없이 그린빈샴푸 하나로 두피와 모발의 건강을 책임 집니다.",2019.04.26-2019.05.08,None
5,뷰티,"[후기폭주/6만개 판매] 자몽 덕후가 만든 ""리얼 자몽"" 퍼퓸 핸드크림",(주)하늘을담다,2147%,"10,739,400원","500,000원",437,280,"자몽의 달콤쌉싸름함 한 스푼, 톡톡 쏘는 상큼함 두 스푼, 자연으로부터 얻은 봄날의 싱그러움 세 스푼. 

퍼퓸 핸드크림 전문 브랜드의 걸작, Viva La Pink를 만나보세요.",2020.03.27-2020.04.20,None
6,뷰티,[비건인증콜라겐] 매일 한 방울. 탄탄한 피부를 위한 처방 ,(주)호수앤미,3095%,"15,476,000원","500,000원",125,114,"앰플장인이 작정하고 만든 바른 앰플.
 콜라겐과 히알루론산을 듬뿍 담아 피부깊숙히 채우는 피부리셋앰플.",2019.08.28-2019.09.25,None
7,뷰티,아침마다 달라지는 피부! 실화야? 뽑아쓰는 마스크팩,메이베나,697%,"6,973,100원","1,000,000원",144,80,"""아직도 뜯어 쓰시나요? 이제 뜯지 말고 뽑자!""
""자극 없는 5가지 고보습 성분""으로 1일 1팩 이제 편하게 하자! #내 피부를 위한 선물#메이베나 뽑아쓰는 마스크팩",2018.11.26-2018.12.16,None
8,뷰티,[내 손안에 작은 에스테틱 ] 초당 200회 진동의 마법 ! 매직스틱,스킨블랑,445%,"4,453,000원","1,000,000원",137,111,"피부에 닿기만 해도 마법이 일어날 것 같은 ‘티아 매직스틱’ 뷰티 디바이스
언제 어디서나 간편하게 사용할 수 있는 내 손 안의 작은 에스테틱!",2019.10.24-2019.11.17,None
9,뷰티,"왜 세럼은 모두 작고 비쌀까? 목에도 바르는 대용량 ""밀키웨이세럼""",레셀레스트,509%,"15,295,000원","3,000,000원",290,146,지금까지 이런 세럼은 없었다. 99.7% 고순도 히알루론산과 특허받은 기술을 담은 캡슐세럼을 200ml 큰 병에 담았습니다. 작은 병과 비싼 가격으로부터의 세럼독립프로젝트!,2019.02.15-2019.02.28,None
10,뷰티,[앵콜] 명품화장품16년경력으로 만든 급이 다른 선크림 피부야타지마,비케이로웰,6305%,"31,529,400원","500,000원",908,326,"에어 리스 용기로 공기와의 차단을 통해 급이 다른 에센스 효과가 제품을 다 사용 할 때까지 철벽 방어와 철벽 케어를 담당하는 
올인원 선크림 ""피부야 타지마""",2019.04.04-2019.05.01,None
11,뷰티,건조성 가려운 피부 잡는 프리미엄 에센스!,아토큐어힐,151%,"1,519,500원","1,000,000원",26,23,건조함으로 인한 가려운 피부에 보습과 진정의 도움을 주는 프리미엄 에센스로 친보습인자인 아미노산과 7가지 자연추출물을 베이스로 EWG 그린등급의 성분들로만 만들어진 순한 화장품.,2019.03.07-2019.03.24,None
12,뷰티,탈모관리 Biochroma Solution Project,탈모노닉스,504%,"5,043,200원","1,000,000원",105,57,"탈모 집중 관리 Biochroma Solution Project
잘못된 두피관리로 성별과 나이에 관계 없이 한 순간에 찾아오는 탈모! 서포터분께 처음 선보이는 탈모 해결 프로젝트",2018.08.14-2018.09.16,None
13,뷰티,편안하고 기분 좋은 잠자리를 위한 아로마테라피 '스위트 드림',건강한 향기 굿어스 아뜰리에,172%,"3,455,400원","2,000,000원",67,71,"마음에 바르는 향수,
테라퓨틱 등급의 100% 순수한 유기농 에센셜 오일로 만든 스위트 드림 시리즈 4-Step!
건강한 향기로 진정한 릴랙스를 느껴보세요!",2020.03.17-2020.04.12,None
14,뷰티,"[한번에] 머리에도 피부에도 어디에나, 민감성피부도 지성피부도 누구나",디어본,159%,"1,595,500원","1,000,000원",46,13,"좋은 성분은 두피·얼굴·몸·헤어 [어디에나] 한결같습니다.         
˝몸과 마음의 편안함, Dear Vaughn으로 간편하게 누리세요.˝",2019.01.14-2019.01.21,None
15,뷰티,피부관리는 클렌징으로부터ㅣ하나로 끝낸다ㅣ스피나 미라클 듀얼 퍼펙트 클린저,주식회사마린코스 ,59%,"594,000원","1,000,000원",21,11,"[폼 클렌징+클렌징 오일]
딥 클렌징+모공 청소+피지 분비 억제+수분 공급+마사지!!
클렌징 오일과 클렌징 폼이 같이 구성되어 하나로 끝내는 클린저!",2021.04.16-2021.05.31,None
16,뷰티,[1914% 앵콜]후기로 입증된 저분자 히알루론산20000ppm의 흡수력,포레스큐,2682%,"13,412,200원","500,000원",372,396,1914% 펀딩 성공 그리고 서포터님들의 솔직한 후기와 많은 재펀딩 요청으로 급하게 700개 한정으로 돌아온 포레스큐 인필트레이트 앰플.,2019.08.08-2019.09.01,None
17,뷰티,"유해 물질로부터 내 아이의 피부를 지켜줄 좋은 습관 만들기, 유아클렌징폼",고사리숲,111%,"1,115,700원","1,000,000원",45,15,"유해 물질이 넘치는 시대. 내 아이의 피부를 보호할 첫 걸음은 좋은 세안 습관 만들어주기. 제주 청정자연을 담은 ""꼬미 주니어 클렌징폼""",2019.04.18-2019.05.10,None
18,뷰티, <단독 런칭> 최악의 자외선에서 살아남는 호주사람 99%가 아는 선크림,(주)지엘커뮤니케이션즈,325%,"3,253,600원","1,000,000원",86,72,"매일 땡볕에서 바다 수영을 하는 호주 국민들 99%가 아는 선크림, 도대체 뭘까? 땀과 물에 강한 4시간 내수성에 겉은 보송 속은 촉촉한 텍스처까지 갖춘 국민 선크림, 한국 상륙!",2020.07.17-2020.07.27,None
19,뷰티,[한방 함유량 20%!!!] 딸바보 아빠가 만든 프라그마 여성 청결제,주식회사 벨런스알엑스,101%,"508,000원","500,000원",43,19,"딸바보 아빠가 만든 순한 여성청결제
가족을 위한 마음으로 만들어
불필요한 성분을 모두 빼고 좋은 성분만 남겼습니다",2021.03.23-2021.04.20,None
20,None,None,None,None,None,None,None,None,None,None,None
21,뷰티,헐리우드스타에게 브러쉬만들어주던 언니가 만든 메이크업브러쉬 [1+1+1],수앤수 엔터프라이즈,781%,"3,906,000원","500,000원",69,75,"헐리우드 스타에게 브러쉬 만들어주던 언니가 만들었습니다!
귀차니즘과 가격은 빼고 감성과 품질은 더한 시크릿 인조모 브러쉬,
운포키토가 준비한 ~ 컬러에 퐁당! 빠져볼까요?",2021.04.25-2021.05.07,None
22,뷰티,'홍보대사 하고 싶을 만큼 최고입니다' 극찬의 후기로 탄생 60초꿀광패드,Beautyspoon,1069%,"10,691,800원","1,000,000원",193,147,중요한 날 피부 관리 귀찮다(?)고 느끼실 때 정말 많잖아요! '바쁜 아침 빠르고 간편하게 팩을 즐길 순 없을까?' 라는 물음에서 탄생했습니다. '60초꿀광패드' 입니다.,2020.03.27-2020.04.08,None
23,뷰티,하룻밤에 완성되는 립밤 없이 촉촉한 베이글 입술. 강력 영양보습 립마스크,코지랩(주식회사 엔씨이엔엠),327%,"3,273,800원","1,000,000원",126,101,"입술사막 종결템! 립밤 없이 강력한 유효성분과 보습으로 하루종일 촉촉한 입술 24시간 완성
코지 립 마스크의 유효성분 가득 영양보습 입술 수면팩. 오늘 고생한 입술을 재워주세요.",2020.10.04-2020.10.19,None
24,뷰티,[평점 4.7] 12년 속눈썹전문가가 만든 특허성분 찐!속눈썹영양제,(주)에이치에스인터내셔널,2459%,"12,299,500원","500,000원",848,534,"“5,900원” 커피 한 잔 값으로 만나는 건강한 자연 속눈썹!",2020.12.21-2021.01.18,None
25,뷰티,[오.늘.마.감] 하루만에 수분140%증가! 임상&후기검증 갈바닉 마스크,주식회사 지아이,15078%,"150,787,000원","1,000,000원","1,910",1225,지금 쓰는 스킨케어 제품의 수분증발을 잡아주고 유효성분은 갈바닉으로 피부 깊숙히 전달시켜줍니다! 피부 수분증가율 140% 임상검증! 개선된 제품 ver.2로 새롭게 돌아왔습니다!,2020.12.15-2021.01.11,None
26,뷰티,[앵콜4.9평점]3일만에 COOL하게 잠재운다구? #쿨잠크림 #냉장고크림,버진팜스(아이앤아이),829%,"4,145,400원","500,000원",132,101,"****냉장보관하세요!****
피부 열로 스트레스 받은 피부를 시원하게 잠재우는 #쿨잠크림, 푸딩수딩아토! 
<수분+장벽+진정> 3단 맞춤케어 ; 이거 하나로 관리가 됩니다!",2020.09.21-2020.10.12,None
27,뷰티," 저녁보습 아침까지~, 자연그대로 D(아토랑 키즈랑)",다인네 내추럴,100%,"500,800원","500,000원",37,29,"가치있는 도전을 시작합니다. 건강을 위해 한방 추출물로  씻는 불편함을 없애고,  우리 아이들의  피부에 촉촉함을 채워주어  편히 잠들 수 있었으면 좋겠습니다.",2020.03.05-2020.03.31,None
28,뷰티,장성군 축령산 편백잎을 아낌없이 담은 폼클렌징,주식회사 첨단환경,159%,"955,400원","600,000원",30,25,장성군 편백잎을 추출하여 만든  폼클렌징! 편백의 향을 느껴보세요!,2019.06.04-2019.07.03,None
29,뷰티,"지금 까지 이런 남성올인원 제품은 없었다. 미백,주름개선  기능성화장품",주식회사 파마칼인터내셔널,387%,"1,939,900원","500,000원",50,21,"지금까지 이런 남성올인원 화장품은 없었다. 인체줄기세포배양액 , 미백,주름 개선 기능성화장품 ""투엠셀 올인원(Two Im Cell ALL IN ONE)""",2019.07.04-2019.07.18,None
30,뷰티,[뷰티]미세전류 마스크팩세트 (미백/주름 이중 기능성),주식회사 에코웰,2178%,"10,894,001원","500,000원",213,155,미백에서 주름개선까지 한번에! 전성분 EWG 그린등급 셀팟 미세전류 마스크팩 MC±WELL(엠씨웰),2020.03.25-2020.04.24,None
31,뷰티,천연유래로 꽉꽉 채운 <쿠피 블랙필 파우더워시> 첫 시작을 완벽하게!,(주)코스파니엘,18%,"360,000원","2,000,000원",18,21,"미네랄 성분과 숯에서 발생하는 성분과 자연유래 계면활성제, 우유발효물 속 AHA 성분 등 천연 보습인자로 세안과 동시에 보습에 도움을 주는 #쿠피블랙필파우더워시 를 소개해드릴게요!",2020.04.28-2020.05.17,펀딩성공
32,뷰티,[남녀공용 시크릿존의 필수템]이제 시크릿존까지 향기롭게 관리하세요,(주)오엔케이,136%,"682,500원","500,000원",36,32,"최근 고민해결용 뷰티아이템으로 시크릿존 관리에 대한 관심도가 높은데요,
블루밍 로즈미/나이트는 ""착한성분""이 기본! ""매혹적인 자연의 향기""까지 선사해드리고자 합니다.",2020.02.17-2020.03.08,None
33,뷰티,"""아픈만큼 하얘져."" 정제수 0% 미백까지 강화된 리얼 기능성 스피큘크림",에폴리시스템,1644%,"8,221,360원","500,000원",270,262,[1억신화] 정제수 대신 #알로에 #센텔라로 꽉 채웠다! 미백까지 강화된 리얼 기능성 #스피큘크림 미스72,2021.03.11-2021.04.12,None
34,뷰티,"500,000ppm 병풀추출물이 들어간 화장품이 있다?!?!",Marketbridge,3720%,"18,600,504원","500,000원",342,206,"마데형이 왜 거기서 나와?! 마데카소사이드가 무려 500,000ppm!! 건조한 피부에 해결책을 제시 합니다!!!",2020.12.31-2021.01.14,None
35,뷰티,가을 아침 18도의 시원함으로 후끈거리는 얼굴 열을 내려주세요.,에스앤케이시스템,302%,"3,024,900원","1,000,000원",117,89,4계절 내내 느끼는 가을 아침 18도의 시원함! 아이스 쿨케어 마스크로 얼굴 열을 낮추고 부기까지 함께 빼주세요. 첨단소재를 사용해 0도가 아닌 18도에서 냉각됩니다.,2020.09.20-2020.09.28,None
36,뷰티,[4.9점 3차 앵콜] 참 좋은데 뭐라 설명할 방법이 없는 탄산효소세안제,(주)본코리아,355%,"1,776,800원","500,000원",56,50,"""와디즈에서 가루형 세안제를 총 4가지 펀딩해 봤는데, 그 중 가장 만족스럽습니다. 딱 한번 사용해보고 정말 너무 놀랐어요""-서포터님- 저희도 이 후기보고 너무 놀랐어요-본코리아-",2021.04.20-2021.05.10,None
37,뷰티,"[앵콜/기초구원템] 바쁜아침 하나로 - 상위1%성분, 고순도 이데베논",버진팜스(virginfarms),3201%,"16,008,450원","500,000원",376,349,복잡한 기초케어는 이젠 그만~ 미니멀루틴 스킨케어 #깨죽크림! 상위 1% 성분 제조가 선사하는 광-톤-결 3단케어로 심플하게 끝!,2020.05.01-2020.06.01,None
38,뷰티,"지친 당신을 위로해줄 제주 녹차 향수, 향을 달이다 차애수.",차애수 茶愛秀,181%,"1,810,600원","1,000,000원",59,67,"당신의 외로운 마음을 달래줄 제주 녹차 향수, 
순하고 여린 차향을 한병에 그대로-

향을 달이다, 차애수 茶愛秀",2019.08.15-2019.09.05,None
39,뷰티,수능D-100 신개념 프로젝트(수험생 피부관리 및 집중력 향상 프로그램),굿바이오랩(Good Bio Lab),102%,"1,028,500원","1,000,000원",22,12,"[BRAINTOX]수능 D-100 신개념 프로젝트
수험생 및 직장인 등 기억력 증진(집중력 향상)이 필요한 고객들이 피부관리와 함께 집중력 향상(기억력 증진)효과!!",2017.08.10-2017.09.10,None
40,뷰티,"[더마허브] 피부 깊숙이 '허브'를 선물한다, 건강한 고기능성 화장품",메디스킨홀딩스,118%,"3,556,100원","3,000,000원",44,17,"천연물 한방성분 화장품, 어디까지 믿을 수 있을까? 오랜 시간 '허브'를 연구하고 첨단 발효 공법으로 완성해낸 건강한 화장품 [더마허브]입니다.",2016.08.12-2016.09.15,None
41,뷰티,내 치아가 하얀게 아니라고? 본격 치아미백 프로젝트 [화이티 화이트닝겔],(주)한국보원바이오,5007%,"25,038,200원","500,000원",636,471,"하얀 치아, 좋아하시죠? 그럼 양치 말고도 치아미백을 해야 됩니다. 16년간 구강 제품 제조 노하우와 기술로 탄생한 화이티 화이트닝겔. 이제 진짜 하얀 치아로 돌아갈 시간입니다.",2019.10.04-2019.10.24,None
42,뷰티,"피부 보습, 채우는 것보다 지키는게 중요합니다.  푸유 모링가 오일",(주)빈스,1039%,"5,197,500원","500,000원",42,24,"대중의 관심을 받고 있는 생명의 나무로 불리는 ‘모링가’,  모링가 씨앗에서 추출한 '모링가 씨 오일'을 통해 당신의 피부에 생명을 키워보세요. 채우기 보단 지키기 위한 솔루션",2019.08.19-2019.09.01,None
43,뷰티,[오행향수]나에게 맞는 향수는 따로 있다.,로파티프,330%,"1,651,000원","500,000원",54,60,"[지금까지 어떤 향수 사용하셨나요?]
향기를 연구하는 소셜벤쳐 로파티프가 개인의 생년월일을 바탕으로 나에게 맞는 #오행향수를 찾아드려요.",2019.05.23-2019.06.13,None
44,뷰티,[각질OUT 4.9앵콜] 힘들게 벗겨내지 마세요. 가볍게 효소바디 하세요,하우스브랜드 / 메이베나,6134%,"30,672,300원","500,000원",731,394,와디즈 바디워시 부문 1.7억 앵콜! 메이베나의 효소바디는 기존의 바디워시와 어떤게 다를까요? 향으로 덮는 바디워시는 이제 그만! 각질제거와 보습의 끝판왕 효소바디를 만나보세요!,2021.04.20-2021.05.10,None
45,뷰티,"좋은 피부의 기본은 피부결 정리, 올인원 피부정리 밀키토너 [디르사]",메인코,132%,"664,300원","500,000원",20,22,"화장품 수도없이 써봤지만 피부가 개선되지 않는다면? 당신은 피부결 정리가 시급하다! 정제수 0% ☞ 사과추출물 72%, 피부결 정리 끝판왕 [디르사 밀키토너]",2020.06.29-2020.07.13,None
46,뷰티,"당신의 썸에 마침표를 찍을, 프로포즈 니치 퍼퓸 핸드크림",(주) 스튜디오,926%,"4,634,000원","500,000원",214,91,"사람들은 순간의 촉감과 향기로 그 사람의 특별함을 기억하곤 합니다. 그래서 저희는 잡고 싶은 매끈한 손, 당신을 특별하게 만들어 줄 향을 담아 제품을 만들었습니다.",2020.06.15-2020.07.13,None
47,뷰티, <1회 세안으로 모공 대청소> 모공 하나에 티트리 20개가 들어간다면?,메디필,16070%,"160,706,300원","1,000,000원","3,839",2290,"모공관리 끝판왕! 이런 클렌저 제품 보셨나요! 모공보다 20배 작은 100% 유기농 마이크로 티트리 버블로 2만개의 모공 속을 청소해드립니다! 피지, 블랙헤드, 각질 이제 안녕~",2020.05.04-2020.06.01,None
48,뷰티,"아기같은 피부를 원하는 당신, 아기 화장품을 바르세요!",더그로브,112%,"562,900원","500,000원",33,16,"아기같은 피부를 원하는 당신, 피부를 위한 건강한 습관 The grove",2019.06.18-2019.07.16,None
49,뷰티,[4.9앵콜]제품기획자의 14일 피부변화 찐후기! 유산균앰플&LED케어,주식회사 큐비스트,423%,"8,466,500원","2,000,000원",130,132,★평점4.9 앵콜★ 제품기획자가 직접 경험한 14일의 피부 변화! 무자극 유산균 앰플을 4만원대 LED&일렉트로포레이션 디바이스로 쫀쫀하게 흡수시켜주세요.,2021.02.05-2021.02.22,None
50,뷰티,[후기확인필수]특허원료만 91.94% 보습+탄력+주름 페이셜오일!,(주)앱솔브랩,517%,"7,763,550원","1,500,000원",144,90,"말도 안 되는 기적을 말하기보단 한번 써보면 다시 찾게 되는 마음이 생길 거예요.
자극적인 거짓말 대신 다양한 임상실험과 성분 기반으로 실제로 가능한 변화만 약속할게요.",2021.01.27-2021.02.04,None
51,뷰티,"3400%앵콜⭐2 in 1 천연향수&여성/남성청결제, 위생·향기",아로마데이,3874%,"19,370,300원","500,000원",439,260,"향수로 덮을수록 불쾌해지는 악취! 호르몬으로 인한 악취는 호르몬을 움직여주면 향기가 됩니다. 기능은 물론 향기까지 인정받은  남성·여성청결제, 어썸드랍!  위생은 기본",2019.06.26-2019.07.14,None
52,뷰티,쏘헤어가 만든 또 하나의 명작! 탈모방지 스칼프 샴푸,크로체,5%,"27,900원","500,000원",3,6,"살롱에서 받는 전문적인 헤어케어를 가정에서도 합리적인 비용으로 받을 수 있도록 소비자에게 꼭 필요한 제품을 만듭니다. 
세계로 수출하는 한국 헤어케어 브랜드 자존심. SOHAIR",2019.01.31-2019.02.11,펀딩성공
53,뷰티,[리뉴얼 앵콜/평점종결] 바쁜아침 하나로-고순도 이데베논 #깨죽크림2.0,버진팜스(아이앤아이),3050%,"15,254,750원","500,000원",241,234,"업그레이드된 깨죽크림2.0으로 눈에 띄는 피부 광-톤-결을 개선해드립니다. 바쁜 아침, 이것저것 바르다 시간 낭비 말고 이거 하나로-미니멀루틴 스킨케어 시작해요!",2020.10.04-2020.11.09,None
54,뷰티,앵콜ㅣ주름 걱정 그만! 비밀은 동백나무꽃추출물? 7초간의 머무름,주식회사 오라,717%,"7,171,000원","1,000,000원",94,100,"앵콜요청 쇄도ㅣ진짜 주름이 없어졌어요! 끈적임없이 남.여 모두 사용가능한 대용량으로, 목주름은 7초 주름에센스가 책임질게요.  피부 머무르는 시간을 7초로 늘려 유효성분을 더 오래",2021.04.14-2021.04.26,None
55,뷰티,"[2731%앵콜]완벽한 결과 톤의 비밀, 보르피린앰플395,000ppm",리브유,2592%,"12,962,000원","500,000원",353,153,"하루10시간, 피부를 감싸고 있기 때문에 피부에 미치는 영향은 꽤나 크답니다. 파운데이션도 또 하나의 스킨케어며, 성분이 좋아야 피부 표현도 예뻐진다” 는 것을 알려주고 싶어요.",2019.08.05-2019.08.11,None
56,뷰티,"""피부장벽개선"" 임상입증!! 피부고민 더 이상 손대지 말고 찌르세요!",그레이웨일(톡투허),2436%,"24,366,000원","1,000,000원","1,158",558,"“4개의특허”, “임상시험”으로 검증된 피부고민을 위한 [찐흡수] 패치! 피부고민 진정을 위해 이제 건드리지 말고 패치로 찌르세요! 유효성분이 피부 깊숙이 작용할 거예요.",2021.03.11-2021.04.05,None
57,뷰티,[1억신화/평점4.9앵콜] 미친발색 글리터 섀도우,더 블레스문(THE BLESSEDMOON),4077%,"20,385,000원","500,000원",419,287,눈가에 온 우주를 담은 듯 영롱하게 빛나는 컬러. 블레스문이 찾아낸 황금 비율. 2배 큰 사이즈로 눈부시게 반짝이는 펄을 내 눈에 담아보세요.,2020.07.29-2020.08.28,None
58,뷰티,[혁신 트렌디 핸드겔] 에탄올이 들어가 있는데 보습감과 쿨링감도?, 언플러그드,510%,"2,551,400원","500,000원",81,55,40% 에탄올의 즉각적인 쿨링 및 보습성분의 피부 정돈 효과가 있는 비건더마 브랜드의 신제품 제니케일리 코코스 핸드겔을 소개해 드립니다.,2020.07.31-2020.08.07,None
59,뷰티,1억 달성 꿀광템| 후기가 인증하는 439%흡수율! 닥터EP의 마지막앵콜,(주)닥터리비엠씨,25759%,"257,598,000원","1,000,000원","1,479",1385,"피부가 좋아지는 기본적인 방법, 바로 화장품을 '잘 사용하는 것'입니다.
이온도입기, 갈바닉을 넘어 일렉트로포레이션(EP)
이제는 닥터EP가 홈케어 대세입니다!",2020.12.31-2021.02.15,None
60,뷰티,아직도 흔들어 써?! 1타 3피 젤리로 뿌려!!,드올앤컴퍼니,170%,"1,707,000원","1,000,000원",60,32,"칙 한 번 뿌리면 기초 끝!

스킨, 에센스, 크림 그리고 미스트까지 각각 사용하지 말고,
""게이트솔루션 몽젤 미스트"" 하나로 기초 케어하세요~!",2019.01.08-2019.01.17,None
61,뷰티,"[후원] 어른도 탐내는 유아용크림, <현's크림>. 아빠가 만드니 다르다",플랜트베이스,480%,"4,805,000원","1,000,000원",96,32,"아빠가 직접 개발한 우리 아기 전용 보습크림, <현스크림>. 각종 화학, 유해 물질로부터 안전한 안심 보습 크림으로 건강한 피부를 선물하세요!",2017.10.25-2017.11.12,None
62,뷰티,[앵콜] 냉각기능 더해 모공까지 닫아주는 냉온갈바닉 발키리 아이스킨,에이치앤피,571%,"5,712,000원","1,000,000원",70,138,iSKIN 냉온갈바닉은 손쉬운 조작법으로 안정적이고 효과적인 케어를 할 수 있습니다. 기존 갈바닉부터 피부 마사지 마무리 단계인 냉각케어까지 완벽하게 관리하세요!,2019.11.15-2019.12.02,None
63,뷰티,모든 화학물질로부터 자유로운 청결티슈 'ZERO',바른생각,485%,"9,708,170원","2,000,000원",387,91,"당신의 소중한 외음부를 화학물질로부터 지켜주세요, 가장 깨끗한 물로 언제 어디서나 당신을 지켜줄 새로운 청결티슈 ""ZERO"" 
    뷰티/헬스 기획전 파트너와 함께합니다.",2018.07.11-2018.07.29,None
64,뷰티,"24시간 올데이 트러블 케어, 닥터스팟패치",에이피플러스,201%,"4,029,200원","2,000,000원",343,109,"24시간 쉴 틈 없이 All Day 트러블 케어, 효과 좋은 여드름 패치 닥터스팟패치 입니다.",2018.11.01-2018.11.11,None
65,뷰티,정말 믿을만한 줄기세포 배양액 화장품을 기다려왔던 당신에게,셀로니아_1위 제대혈 은행 줄기세포 연구소 메디포스트,6634%,"33,173,800원","500,000원",329,191,줄기세포 전문 연구소 메디포스트의 제대혈 첨단 과학으로 완성된 줄기세포 배양액 화장품 '셀로니아' _ 가치를 알아봐 주시는 와디즈 서포터님들께 가장 먼저 선보입니다.,2019.07.26-2019.08.04,None
66,뷰티,오가닉박스와 함께하는 안전한 화장품을 위한 캠페인,오가닉박스,23%,"711,000원","3,000,000원",23,1,"엄마와 아기들도 안심하고 사용할 수 있는 안전한 화장품을 꿈꿉니다. 보다 많은 분들이 화장품 성분, 화장품 동물 실험, 지구 환경 보호에 관심을 갖게 되고, 좋은 천연 유기농 화장품 회사들이 많이 알려지도록 캠페인에 동참해 주세요.",2015.07.21-2015.08.20,펀딩성공
67,뷰티,"탈모 관리의 시작, 특허성분과 해초 추출물 첨가된 <캘프샴푸S>",(주)필코인터내셔날,156%,"784,500원","500,000원",53,36,"늦었다고 생각되면 그땐 진짜 늦은겁니다.
바닷속 해조류 추출물과 특허받은 성분이 함유되어 두피와 모발에 영양을 주고 탈모완화에 도움을 주는 캘프샴푸S로 늦기 전에 관리를 시작하세요",2019.09.24-2019.10.08,None
68,뷰티,"[1억신화/2차 앵콜 아이크림] 단하루,1캡슐 사용만으로 달라지는 피부",더 블레스문(THE BLESSEDMOON),6461%,"32,308,700원","500,000원",277,382,"[1억신화/평점4.9앵콜] 6가지 영양 비타민이 들어간 '슈퍼캡슐 (아이크림)' 내 소중한 피부를 위해 매일 매일 프레시 하게, 1일 1비타민 하세요.",2020.10.27-2020.11.27,None
69,뷰티,"백화점 화장품, 내용물만 살 수 없을까? 30초 각질케어 필링토너",1FLR - 원플러,964%,"9,647,500원","1,000,000원",301,142,"백화점 1층의 럭셔리 화장품, 이제 월드클래스 제조사들이 만드는 프리미엄 화장품을 아주 가볍게 만날 수 있어요. 매일 30초 각질케어 필링토너가 와디즈를 통해 최초 공개합니다.",2018.12.18-2019.01.06,None
70,뷰티,다시어터를 구원하다! : 세상 맛있는 신개념 다이어트&쾌변 카페,휴럼,462%,"13,862,500원","3,000,000원",263,136,"“다시, 또 다시 반복되는
맛없는 다이어트에 고통 받는 당신을 구하러 왔다!”	
각 분야의 전문가가 총 28개월 협업 끝에 개발한 
세상 제일 맛있는 다이어트/쾌변 카페!",2018.08.02-2018.08.12,None
71,뷰티,마스크 착용 중? 피부 관리 중! 마스크 안에 붙이는 이너마스크팩,리안컴퍼니,379%,"1,899,000원","500,000원",55,111,"선 피부고민, 후 케어?
마스크 착용 시간을 피부 관리 시간으로 바꾸어 드립니다.
마스크와 함께 찾아온 피부 불청객 ByeBye~",2021.01.25-2021.02.19,None
72,뷰티,"고단한 일상에 잠깐의 힐링, BHINH 테라피 샴푸",(주)이스트브릿지,14%,"145,000원","1,000,000원",5,4,"잠깐의 쉼 조차 녹록지 않는 일상, 

토닥토닥 힐링이 필요한 그대에게...

BHINH 테라피 헤어케어 제품을 소개합니다.",2019.07.01-2019.07.31,펀딩성공
73,뷰티,[꽃잎의 아름다움이 피부로 스르륵~] 내일은 더 아름다워지는 블러썸앰플,다온,123%,"618,000원","500,000원",35,36,"아름다운 꽃잎을 피부에 선물하세요! 
분홍 꽃잎 하나를 더욱 눈부신 내일을 위해 추억과 함께 피부에 양보하다.",2020.09.02-2020.09.23,None
74,뷰티,"성분은 하나, 효과는 강력! 먹지 마세요 제주가 키운 브로콜리.",너그,771%,"7,716,300원","1,000,000원",179,95,"제주 브로콜리의 항산화 작용으로 요오드 용액이 맑아졌어요~! 투명하고 맑고 건강한 동안피부! 너그 제주가 키운 브로콜리 단일 성분으로 완성하세요! 
    Jeju with Wadiz 파트너와 함께합니다.",2018.11.21-2018.12.06,None
